state,gender,year,name,number,row_num
IA,M,1979,Jason,799,2
IA,M,1979,Michael,758,3
ME,M,1979,Jason,299,1
ME,M,1979,Michael,292,2
ME,M,1979,Christopher,271,3
NV,M,1979,Michael,252,1
NV,M,1979,Christopher,194,2
NV,M,1979,Jason,185,3
IN,F,1979,Jennifer,1570,1
IN,F,1979,Amanda,1299,2
IN,F,1979,Melissa,927,3
NE,F,1979,Jennifer,444,1
NE,F,1979,Melissa,281,2
NE,F,1979,Amanda,268,3
FL,M,1979,Michael,2248,1
FL,M,1979,Christopher,1855,2
FL,M,1979,Jason,1726,3
MI,M,1979,Michael,3012,1
MI,M,1979,Jason,2655,2
MI,M,1979,Christopher,1905,3
CA,F,1979,Jennifer,5461,1
CA,F,1979,Melissa,3006,2
CA,F,1979,Jessica,2542,3
ID,F,1979,Jennifer,293,1
ID,F,1979,Amanda,176,2
ID,F,1979,Melissa,176,3
KS,F,1979,Jennifer,694,1
KS,F,1979,Amanda,397,2
KS,F,1979,Melissa,358,3
KY,F,1979,Amanda,1033,1
KY,F,1979,Jennifer,1024,2
KY,F,1979,Melissa,723,3
TN,F,1979,Amanda,1212,1
TN,F,1979,Jennifer,1133,2
TN,F,1979,Melissa,612,3
AK,M,1979,Christopher,141,1
AK,M,1979,Michael,137,2
AK,M,1979,Jason,117,3
NJ,M,1979,Michael,2512,1
NJ,M,1979,Christopher,1451,2
NJ,M,1979,David,1322,3
NH,F,1979,Jennifer,285,1
NH,F,1979,Jessica,178,2
NH,F,1979,Melissa,164,3
AZ,F,1979,Jennifer,643,1
AZ,F,1979,Melissa,468,2
AZ,F,1979,Jessica,346,3
RI,M,1979,Michael,391,1
RI,M,1979,Jason,223,2
RI,M,1979,David,218,3
DC,F,1979,Jennifer,195,1
DC,F,1979,Nicole,110,2
DC,F,1979,Sarah,103,3
SC,F,1979,Jennifer,619,1
SC,F,1979,Amanda,509,2
SC,F,1979,Melissa,390,3
MN,F,1979,Jennifer,1239,1
MN,F,1979,Melissa,856,2
MN,F,1979,Jessica,823,3
NM,F,1979,Jennifer,296,1
NM,F,1979,Amanda,254,2
NM,F,1979,Jessica,218,3
OH,F,1979,Jennifer,3021,1
OH,F,1979,Amanda,2094,2
OH,F,1979,Melissa,1732,3
SD,M,1979,Matthew,197,1
SD,M,1979,Michael,193,2
SD,M,1979,Jason,190,3
UT,M,1979,Michael,651,1
UT,M,1979,David,536,2
UT,M,1979,Joshua,500,3
MA,F,1979,Jennifer,1511,1
MA,F,1979,Melissa,1008,2
MA,F,1979,Jessica,817,3
MS,F,1979,Amanda,507,1
MS,F,1979,Jennifer,493,2
MS,F,1979,Kimberly,371,3
WA,F,1979,Jennifer,1081,1
WA,F,1979,Sarah,598,2
WA,F,1979,Jessica,594,3
AL,M,1979,Christopher,1065,1
AL,M,1979,Michael,1010,2
AL,M,1979,James,979,3
MA,M,1979,Michael,2113,1
MA,M,1979,Christopher,1228,2
MA,M,1979,Matthew,1149,3
FL,F,1979,Jennifer,2100,1
FL,F,1979,Melissa,1164,2
FL,F,1979,Amanda,979,3
NY,F,1979,Jennifer,3638,1
NY,F,1979,Melissa,2505,2
NY,F,1979,Jessica,2207,3
SD,F,1979,Jennifer,244,1
SD,F,1979,Jessica,133,2
SD,F,1979,Melissa,132,3
GA,F,1979,Jennifer,1246,1
GA,F,1979,Amanda,1119,2
GA,F,1979,Melissa,731,3
MI,F,1979,Jennifer,2572,1
MI,F,1979,Melissa,1650,2
MI,F,1979,Amanda,1342,3
OK,F,1979,Jennifer,827,1
OK,F,1979,Amanda,594,2
OK,F,1979,Melissa,437,3
MO,M,1979,Michael,1576,1
MO,M,1979,Christopher,1243,2
MO,M,1979,Jason,1233,3
KS,M,1979,Michael,607,1
KS,M,1979,Jason,581,2
KS,M,1979,Christopher,564,3
WV,M,1979,Jason,718,1
WV,M,1979,Michael,574,2
WV,M,1979,Christopher,536,3
ND,F,1979,Jennifer,230,1
ND,F,1979,Jessica,171,2
ND,F,1979,Amanda,150,3
CA,M,1979,Michael,6587,1
CA,M,1979,David,4875,2
CA,M,1979,Christopher,4718,3
PA,M,1979,Michael,4075,1
PA,M,1979,Jason,2619,2
PA,M,1979,Christopher,2357,3
HI,F,1979,Jennifer,209,1
HI,F,1979,Nicole,102,2
HI,F,1979,Michelle,96,3
WI,F,1979,Jennifer,1487,1
WI,F,1979,Jessica,889,2
WI,F,1979,Melissa,857,3
VT,M,1979,Christopher,128,1
VT,M,1979,Jason,123,2
VT,M,1979,Michael,119,3
ND,M,1979,Jason,228,1
ND,M,1979,Michael,210,2
ND,M,1979,Christopher,209,3
AR,F,1979,Amanda,589,1
AR,F,1979,Jennifer,528,2
AR,F,1979,Melissa,275,3
WY,F,1979,Jennifer,137,1
WY,F,1979,Amanda,122,2
WY,F,1979,Melissa,90,3
OK,M,1979,Michael,826,1
OK,M,1979,Jason,731,2
OK,M,1979,Christopher,709,3
PA,F,1979,Jennifer,2994,1
PA,F,1979,Melissa,1919,2
PA,F,1979,Nicole,1431,3
DC,M,1979,Michael,339,1
DC,M,1979,Christopher,255,2
DC,M,1979,David,230,3
WV,F,1979,Amanda,592,1
WV,F,1979,Jennifer,493,2
WV,F,1979,Melissa,344,3
VT,F,1979,Jennifer,150,1
VT,F,1979,Jessica,107,2
VT,F,1979,Sarah,101,3
HI,M,1979,Michael,234,1
HI,M,1979,Jason,215,2
HI,M,1979,Christopher,210,3
NM,M,1979,Michael,387,1
NM,M,1979,Christopher,318,2
NM,M,1979,Jason,268,3
SC,M,1979,James,856,1
SC,M,1979,Christopher,764,2
SC,M,1979,Michael,716,3
VA,M,1979,Michael,1430,1
VA,M,1979,Christopher,1245,2
VA,M,1979,Jason,1203,3
IA,F,1979,Jennifer,948,1
IA,F,1979,Amanda,576,2
IA,F,1979,Jessica,487,3
MT,M,1979,Michael,204,1
MT,M,1979,Joshua,202,2
MT,M,1979,Christopher,180,3
NC,M,1979,Christopher,1463,1
NC,M,1979,Michael,1449,2
NC,M,1979,Jason,1257,3
KY,M,1979,Jason,1164,1
KY,M,1979,Michael,1153,2
KY,M,1979,James,1119,3
LA,M,1979,Michael,1164,1
LA,M,1979,Christopher,1139,2
LA,M,1979,Jason,981,3
IL,F,1979,Jennifer,2907,1
IL,F,1979,Melissa,1676,2
IL,F,1979,Amanda,1560,3
MN,M,1979,Michael,1204,1
MN,M,1979,Matthew,1126,2
MN,M,1979,Jason,948,3
AR,M,1979,Michael,586,1
AR,M,1979,Christopher,564,2
AR,M,1979,James,563,3
OH,M,1979,Michael,3773,1
OH,M,1979,Jason,3038,2
OH,M,1979,Matthew,2332,3
LA,F,1979,Jennifer,879,1
LA,F,1979,Amanda,684,2
LA,F,1979,Melissa,530,3
MS,M,1979,James,727,1
MS,M,1979,Christopher,700,2
MS,M,1979,Michael,623,3
WY,M,1979,Michael,155,1
WY,M,1979,Jason,126,2
WY,M,1979,Joshua,121,3
CT,M,1979,Michael,1073,1
CT,M,1979,Christopher,703,2
CT,M,1979,Jason,597,3
MD,F,1979,Jennifer,932,1
MD,F,1979,Melissa,485,2
MD,F,1979,Jessica,446,3
MO,F,1979,Jennifer,1394,1
MO,F,1979,Amanda,989,2
MO,F,1979,Melissa,815,3
TN,M,1979,Michael,1249,1
TN,M,1979,James,1241,2
TN,M,1979,Jason,1213,3
DE,F,1979,Jennifer,167,1
DE,F,1979,Melissa,85,2
DE,F,1979,Heather,61,3
NC,F,1979,Jennifer,1307,1
NC,F,1979,Amanda,1009,2
NC,F,1979,Melissa,807,3
GA,M,1979,Michael,1463,1
GA,M,1979,Christopher,1442,2
GA,M,1979,James,1358,3
OR,M,1979,Michael,673,1
OR,M,1979,Joshua,616,2
OR,M,1979,Christopher,562,3
NH,M,1979,Michael,280,1
NH,M,1979,Christopher,238,2
NH,M,1979,Jason,229,3
NJ,F,1979,Jennifer,1576,1
NJ,F,1979,Melissa,1073,2
NJ,F,1979,Nicole,805,3
CO,F,1979,Jennifer,818,1
CO,F,1979,Melissa,440,2
CO,F,1979,Amanda,405,3
MD,M,1979,Michael,1141,1
MD,M,1979,Christopher,813,2
MD,M,1979,Jason,745,3
AK,F,1979,Jennifer,126,1
AK,F,1979,Amanda,82,2
AK,F,1979,Melissa,79,3
NY,M,1979,Michael,5777,1
NY,M,1979,Christopher,3469,2
NY,M,1979,Jason,3147,3
DE,M,1979,Michael,230,1
DE,M,1979,James,133,2
DE,M,1979,Robert,133,3
TX,F,1979,Jennifer,3717,1
TX,F,1979,Amanda,2612,2
TX,F,1979,Melissa,2257,3
AZ,M,1979,Michael,855,1
AZ,M,1979,Christopher,656,2
AZ,M,1979,Jason,636,3
CT,F,1979,Jennifer,731,1
CT,F,1979,Melissa,510,2
CT,F,1979,Jessica,425,3
ID,M,1979,Michael,280,1
ID,M,1979,Joshua,241,2
ID,M,1979,Jason,230,3
NE,M,1979,Michael,428,1
NE,M,1979,Jason,410,2
NE,M,1979,Christopher,372,3
ME,F,1979,Jennifer,285,1
ME,F,1979,Jessica,244,2
ME,F,1979,Amanda,235,3
UT,F,1979,Jennifer,577,1
UT,F,1979,Melissa,367,2
UT,F,1979,Heather,350,3
IL,M,1979,Michael,3718,1
IL,M,1979,Jason,2416,2
IL,M,1979,Christopher,2239,3
OH,M,1980,Michael,3711,1
OH,M,1980,Jason,2695,2
OH,M,1980,Matthew,2321,3
WV,F,1980,Amanda,658,1
WV,F,1980,Jennifer,508,2
WV,F,1980,Jessica,491,3
FL,M,1980,Michael,2488,1
FL,M,1980,Christopher,1996,2
FL,M,1980,James,1729,3
MD,M,1980,Michael,1160,1
MD,M,1980,Christopher,774,2
MD,M,1980,Jason,772,3
IN,F,1980,Jennifer,1516,1
IN,F,1980,Amanda,1392,2
IN,F,1980,Jessica,892,3
WI,M,1980,Michael,1436,1
WI,M,1980,Matthew,1161,2
WI,M,1980,Jason,1154,3
SD,M,1980,Michael,213,1
SD,M,1980,Justin,193,2
SD,M,1980,Matthew,175,3
WY,M,1980,Michael,174,1
WY,M,1980,Joshua,136,2
WY,M,1980,Christopher,132,3
IA,M,1980,Joshua,828,1
IA,M,1980,Michael,758,2
IA,M,1980,Matthew,753,3
OR,M,1980,Michael,702,1
OR,M,1980,Christopher,637,2
OR,M,1980,Joshua,605,3
SC,F,1980,Jennifer,677,1
SC,F,1980,Amanda,586,2
SC,F,1980,Jessica,398,3
KS,F,1980,Jennifer,656,1
KS,F,1980,Amanda,467,2
KS,F,1980,Sarah,406,3
PA,M,1980,Michael,4036,1
PA,M,1980,Jason,2509,2
PA,M,1980,Matthew,2411,3
AL,F,1980,Jennifer,923,1
AL,F,1980,Amanda,875,2
AL,F,1980,Kimberly,507,3
HI,F,1980,Jennifer,219,1
HI,F,1980,Michelle,126,2
HI,F,1980,Melissa,95,3
NM,F,1980,Jennifer,303,1
NM,F,1980,Amanda,270,2
NM,F,1980,Jessica,238,3
RI,F,1980,Jennifer,229,1
RI,F,1980,Jessica,187,2
RI,F,1980,Melissa,166,3
MS,M,1980,James,721,1
MS,M,1980,Christopher,695,2
MS,M,1980,Michael,619,3
MO,F,1980,Jennifer,1419,1
MO,F,1980,Amanda,1151,2
MO,F,1980,Sarah,853,3
NJ,F,1980,Jennifer,1684,1
NJ,F,1980,Melissa,995,2
NJ,F,1980,Jessica,973,3
TN,F,1980,Amanda,1220,1
TN,F,1980,Jennifer,1196,2
TN,F,1980,Jessica,673,3
KY,M,1980,Jason,1167,1
KY,M,1980,Michael,1145,2
KY,M,1980,James,1088,3
AK,F,1980,Jessica,116,1
AK,F,1980,Jennifer,114,2
AK,F,1980,Sarah,82,3
CO,F,1980,Jennifer,858,1
CO,F,1980,Jessica,491,2
CO,F,1980,Sarah,482,3
ME,M,1980,Christopher,276,1
ME,M,1980,Jason,269,2
ME,M,1980,Michael,266,3
VA,M,1980,Michael,1433,1
VA,M,1980,Christopher,1290,2
VA,M,1980,Jason,1091,3
NV,F,1980,Jennifer,224,1
NV,F,1980,Melissa,115,2
NV,F,1980,Jessica,101,3
NM,M,1980,Michael,402,1
NM,M,1980,Christopher,312,2
NM,M,1980,Jason,266,3
NC,M,1980,Christopher,1380,1
NC,M,1980,Michael,1335,2
NC,M,1980,James,1275,3
DE,F,1980,Jennifer,169,1
DE,F,1980,Jessica,80,2
DE,F,1980,Melissa,79,3
VT,F,1980,Jessica,135,1
VT,F,1980,Jennifer,132,2
VT,F,1980,Sarah,95,3
MT,M,1980,Joshua,220,1
MT,M,1980,Michael,186,2
MT,M,1980,Ryan,161,3
MS,F,1980,Jennifer,561,1
MS,F,1980,Amanda,528,2
MS,F,1980,Kimberly,409,3
MN,M,1980,Michael,1351,1
MN,M,1980,Matthew,1099,2
MN,M,1980,Joshua,981,3
UT,F,1980,Jennifer,628,1
UT,F,1980,Melissa,393,2
UT,F,1980,Amanda,376,3
NE,M,1980,Matthew,434,1
NE,M,1980,Michael,426,2
NE,M,1980,Jason,409,3
SC,M,1980,James,770,1
SC,M,1980,Michael,746,2
SC,M,1980,Christopher,719,3
NC,F,1980,Jennifer,1356,1
NC,F,1980,Amanda,1058,2
NC,F,1980,Crystal,731,3
UT,M,1980,Michael,658,1
UT,M,1980,Joshua,508,2
UT,M,1980,David,456,3
IL,M,1980,Michael,3758,1
IL,M,1980,Jason,2358,2
IL,M,1980,Christopher,2182,3
DE,M,1980,Michael,231,1
DE,M,1980,Jason,145,2
DE,M,1980,John,142,3
NV,M,1980,Michael,266,1
NV,M,1980,Christopher,204,2
NV,M,1980,Jason,168,3
IN,M,1980,Michael,1642,1
IN,M,1980,Joshua,1447,2
IN,M,1980,Jason,1332,3
WI,F,1980,Jennifer,1512,1
WI,F,1980,Jessica,985,2
WI,F,1980,Amanda,863,3
DC,F,1980,Jennifer,170,1
DC,F,1980,Nicole,123,2
DC,F,1980,Jessica,114,3
CA,M,1980,Michael,6909,1
CA,M,1980,David,5084,2
CA,M,1980,Christopher,4782,3
HI,M,1980,Michael,227,1
HI,M,1980,Jason,203,2
HI,M,1980,Christopher,183,3
DC,M,1980,Michael,368,1
DC,M,1980,David,250,2
DC,M,1980,James,237,3
MT,F,1980,Jennifer,208,1
MT,F,1980,Amanda,160,2
MT,F,1980,Jessica,137,3
WY,F,1980,Jennifer,184,1
WY,F,1980,Amanda,131,2
WY,F,1980,Sarah,92,3
NY,M,1980,Michael,5801,1
NY,M,1980,Christopher,3265,2
NY,M,1980,Jason,3134,3
CO,M,1980,Michael,907,1
CO,M,1980,Christopher,703,2
CO,M,1980,Matthew,683,3
WV,M,1980,Jason,615,1
WV,M,1980,Joshua,542,2
WV,M,1980,Michael,531,3
ID,F,1980,Jennifer,292,1
ID,F,1980,Amanda,210,2
ID,F,1980,Sarah,181,3
AL,M,1980,Christopher,951,1
AL,M,1980,Michael,932,2
AL,M,1980,James,923,3
MA,M,1980,Michael,2020,1
MA,M,1980,Matthew,1239,2
MA,M,1980,Christopher,1221,3
TN,M,1980,Michael,1307,1
TN,M,1980,James,1252,2
TN,M,1980,Jason,1193,3
IA,F,1980,Jennifer,880,1
IA,F,1980,Amanda,688,2
IA,F,1980,Jessica,590,3
SD,F,1980,Jennifer,222,1
SD,F,1980,Jessica,176,2
SD,F,1980,Amanda,171,3
AZ,M,1980,Michael,942,1
AZ,M,1980,Christopher,611,2
AZ,M,1980,David,588,3
ND,F,1980,Jennifer,240,1
ND,F,1980,Jessica,209,2
ND,F,1980,Amanda,176,3
OK,M,1980,Michael,872,1
OK,M,1980,Christopher,747,2
OK,M,1980,Joshua,695,3
FL,F,1980,Jennifer,2241,1
FL,F,1980,Amanda,1261,2
FL,F,1980,Jessica,1243,3
MI,M,1980,Michael,3023,1
MI,M,1980,Jason,2392,2
MI,M,1980,Christopher,1873,3
IL,F,1980,Jennifer,2958,1
IL,F,1980,Amanda,1681,2
IL,F,1980,Melissa,1522,3
OH,F,1980,Jennifer,3093,1
OH,F,1980,Amanda,2268,2
OH,F,1980,Melissa,1672,3
MN,F,1980,Jennifer,1147,1
MN,F,1980,Jessica,907,2
MN,F,1980,Sarah,865,3
AZ,F,1980,Jennifer,748,1
AZ,F,1980,Jessica,463,2
AZ,F,1980,Melissa,422,3
GA,F,1980,Amanda,1310,1
GA,F,1980,Jennifer,1299,2
GA,F,1980,Jessica,801,3
OK,F,1980,Jennifer,880,1
OK,F,1980,Amanda,700,2
OK,F,1980,Melissa,421,3
CT,M,1980,Michael,1035,1
CT,M,1980,Christopher,707,2
CT,M,1980,Jason,581,3
NE,F,1980,Jennifer,505,1
NE,F,1980,Amanda,317,2
NE,F,1980,Sarah,280,3
NH,M,1980,Michael,269,1
NH,M,1980,Matthew,258,2
NH,M,1980,Christopher,234,3
LA,M,1980,Michael,1209,1
LA,M,1980,Christopher,1036,2
LA,M,1980,Jason,967,3
TX,F,1980,Jennifer,4002,1
TX,F,1980,Amanda,2919,2
TX,F,1980,Jessica,2447,3
KY,F,1980,Amanda,1275,1
KY,F,1980,Jennifer,1009,2
KY,F,1980,Jessica,752,3
MA,F,1980,Jennifer,1480,1
MA,F,1980,Melissa,908,2
MA,F,1980,Jessica,876,3
AK,M,1980,Michael,145,1
AK,M,1980,Christopher,122,2
AK,M,1980,James,107,3
LA,F,1980,Jennifer,1002,1
LA,F,1980,Amanda,751,2
LA,F,1980,Jessica,683,3
AR,M,1980,Michael,597,1
AR,M,1980,Jason,568,2
AR,M,1980,Christopher,530,3
GA,M,1980,James,1446,1
GA,M,1980,Michael,1436,2
GA,M,1980,Christopher,1388,3
PA,F,1980,Jennifer,3038,1
PA,F,1980,Jessica,1743,2
PA,F,1980,Melissa,1730,3
ID,M,1980,Michael,293,1
ID,M,1980,Joshua,279,2
ID,M,1980,Jason,242,3
MD,F,1980,Jennifer,904,1
MD,F,1980,Jessica,539,2
MD,F,1980,Melissa,432,3
NH,F,1980,Jennifer,288,1
NH,F,1980,Jessica,214,2
NH,F,1980,Sarah,196,3
VA,F,1980,Jennifer,1251,1
VA,F,1980,Amanda,876,2
VA,F,1980,Jessica,821,3
ND,M,1980,Joshua,242,1
ND,M,1980,Michael,222,2
ND,M,1980,Justin,183,3
NY,F,1980,Jennifer,3808,1
NY,F,1980,Jessica,2384,2
NY,F,1980,Melissa,2339,3
CA,F,1980,Jennifer,5612,1
CA,F,1980,Melissa,2985,2
CA,F,1980,Jessica,2928,3
VT,M,1980,Michael,133,1
VT,M,1980,Matthew,132,2
VT,M,1980,Christopher,127,3
AR,F,1980,Amanda,603,1
AR,F,1980,Jennifer,580,2
AR,F,1980,Melissa,274,3
MI,F,1980,Jennifer,2629,1
MI,F,1980,Sarah,1523,2
MI,F,1980,Amanda,1467,3
WA,M,1980,Michael,1123,1
WA,M,1980,Jason,916,2
WA,M,1980,Christopher,879,3
MO,M,1980,Michael,1481,1
MO,M,1980,Jason,1208,2
MO,M,1980,Christopher,1175,3
NJ,M,1980,Michael,2500,1
NJ,M,1980,Christopher,1346,2
NJ,M,1980,David,1193,3
CT,F,1980,Jennifer,732,1
CT,F,1980,Jessica,466,2
CT,F,1980,Melissa,452,3
ME,F,1980,Jessica,282,1
ME,F,1980,Jennifer,268,2
ME,F,1980,Amanda,245,3
RI,M,1980,Michael,344,1
RI,M,1980,Jason,227,2
RI,M,1980,David,207,3
TX,M,1980,Michael,4250,1
TX,M,1980,Christopher,3846,2
TX,M,1980,Jason,3180,3
OR,F,1980,Jennifer,764,1
OR,F,1980,Sarah,492,2
OR,F,1980,Melissa,398,3
WA,F,1980,Jennifer,1061,1
WA,F,1980,Sarah,686,2
WA,F,1980,Jessica,616,3
KS,M,1980,Michael,686,1
KS,M,1980,Jason,586,2
KS,M,1980,Joshua,569,3
IN,F,1981,Jennifer,1418,1
IN,F,1981,Amanda,1318,2
IN,F,1981,Jessica,1087,3
NJ,F,1981,Jennifer,1604,1
NJ,F,1981,Jessica,1195,2
NJ,F,1981,Melissa,872,3
KY,M,1981,Joshua,1064,1
KY,M,1981,Michael,1063,2
KY,M,1981,James,1037,3
NY,M,1981,Michael,5992,1
NY,M,1981,Christopher,3444,2
NY,M,1981,Jason,2894,3
OK,F,1981,Jennifer,871,1
OK,F,1981,Amanda,690,2
OK,F,1981,Sarah,446,3
NH,F,1981,Jennifer,251,1
NH,F,1981,Jessica,224,2
NH,F,1981,Sarah,209,3
HI,M,1981,Michael,212,1
HI,M,1981,Christopher,200,2
HI,M,1981,Jason,195,3
SD,M,1981,Joshua,203,1
SD,M,1981,Matthew,189,2
SD,M,1981,Michael,184,3
CA,F,1981,Jennifer,5628,1
CA,F,1981,Jessica,3746,2
CA,F,1981,Melissa,2845,3
FL,M,1981,Michael,2648,1
FL,M,1981,Christopher,2106,2
FL,M,1981,James,1748,3
WY,M,1981,Joshua,160,1
WY,M,1981,Michael,145,2
WY,M,1981,Christopher,129,3
MA,M,1981,Michael,2167,1
MA,M,1981,Matthew,1490,2
MA,M,1981,Christopher,1327,3
MI,M,1981,Michael,2924,1
MI,M,1981,Matthew,2062,2
MI,M,1981,Jason,2017,3
NJ,M,1981,Michael,2571,1
NJ,M,1981,Christopher,1462,2
NJ,M,1981,David,1154,3
SC,F,1981,Jennifer,744,1
SC,F,1981,Amanda,584,2
SC,F,1981,Jessica,533,3
OR,F,1981,Jennifer,662,1
OR,F,1981,Sarah,507,2
OR,F,1981,Jessica,488,3
CT,M,1981,Michael,1089,1
CT,M,1981,Christopher,666,2
CT,M,1981,Matthew,621,3
KY,F,1981,Amanda,1059,1
KY,F,1981,Jessica,961,2
KY,F,1981,Jennifer,944,3
VA,F,1981,Jennifer,1198,1
VA,F,1981,Jessica,908,2
VA,F,1981,Amanda,805,3
RI,M,1981,Michael,374,1
RI,M,1981,Christopher,261,2
RI,M,1981,Matthew,237,3
WY,F,1981,Jennifer,158,1
WY,F,1981,Amanda,137,2
WY,F,1981,Jessica,133,3
NV,M,1981,Michael,255,1
NV,M,1981,Christopher,232,2
NV,M,1981,Joshua,184,3
WV,F,1981,Amanda,586,1
WV,F,1981,Jessica,552,2
WV,F,1981,Jennifer,475,3
NV,F,1981,Jennifer,204,1
NV,F,1981,Jessica,157,2
NV,F,1981,Melissa,129,3
AK,M,1981,Michael,149,1
AK,M,1981,Christopher,135,2
AK,M,1981,David,126,3
WA,F,1981,Jennifer,1085,1
WA,F,1981,Jessica,788,2
WA,F,1981,Sarah,725,3
NE,F,1981,Jennifer,473,1
NE,F,1981,Jessica,355,2
NE,F,1981,Amanda,324,3
TN,F,1981,Amanda,1155,1
TN,F,1981,Jennifer,1110,2
TN,F,1981,Jessica,891,3
VT,F,1981,Jessica,144,1
VT,F,1981,Jennifer,133,2
VT,F,1981,Sarah,112,3
CO,M,1981,Michael,959,1
CO,M,1981,Christopher,739,2
CO,M,1981,Matthew,728,3
ID,F,1981,Jennifer,281,1
ID,F,1981,Jessica,198,2
ID,F,1981,Sarah,194,3
AK,F,1981,Jennifer,106,1
AK,F,1981,Jessica,100,2
AK,F,1981,Sarah,97,3
IA,F,1981,Jennifer,812,1
IA,F,1981,Jessica,676,2
IA,F,1981,Amanda,609,3
TN,M,1981,Michael,1236,1
TN,M,1981,James,1174,2
TN,M,1981,Joshua,1151,3
MO,M,1981,Michael,1483,1
MO,M,1981,Christopher,1138,2
MO,M,1981,Matthew,1124,3
IA,M,1981,Matthew,823,1
IA,M,1981,Michael,793,2
IA,M,1981,Joshua,763,3
IL,M,1981,Michael,3525,1
IL,M,1981,Matthew,2295,2
IL,M,1981,Christopher,2202,3
ME,M,1981,Matthew,305,1
ME,M,1981,Joshua,277,2
ME,M,1981,Michael,276,3
MT,M,1981,Michael,212,1
MT,M,1981,Joshua,209,2
MT,M,1981,Matthew,183,3
MA,F,1981,Jennifer,1433,1
MA,F,1981,Jessica,992,2
MA,F,1981,Melissa,808,3
RI,F,1981,Jessica,239,1
RI,F,1981,Jennifer,228,2
RI,F,1981,Melissa,137,3
MS,M,1981,James,705,1
MS,M,1981,Christopher,626,2
MS,M,1981,Michael,566,3
NC,M,1981,Michael,1429,1
NC,M,1981,Christopher,1309,2
NC,M,1981,James,1252,3
CA,M,1981,Michael,7150,1
CA,M,1981,Christopher,5178,2
CA,M,1981,David,4937,3
CO,F,1981,Jennifer,839,1
CO,F,1981,Jessica,605,2
CO,F,1981,Sarah,507,3
MD,F,1981,Jennifer,892,1
MD,F,1981,Jessica,707,2
MD,F,1981,Amanda,426,3
DC,M,1981,Michael,360,1
DC,M,1981,Christopher,250,2
DC,M,1981,James,206,3
AR,F,1981,Amanda,518,1
AR,F,1981,Jennifer,508,2
AR,F,1981,Jessica,354,3
KS,F,1981,Jennifer,637,1
KS,F,1981,Jessica,530,2
KS,F,1981,Amanda,456,3
UT,F,1981,Jennifer,578,1
UT,F,1981,Amanda,338,2
UT,F,1981,Jessica,336,3
WI,F,1981,Jennifer,1411,1
WI,F,1981,Jessica,1114,2
WI,F,1981,Sarah,971,3
NM,M,1981,Michael,381,1
NM,M,1981,Christopher,354,2
NM,M,1981,David,267,3
WA,M,1981,Michael,1178,1
WA,M,1981,Christopher,1012,2
WA,M,1981,Joshua,938,3
IL,F,1981,Jennifer,2843,1
IL,F,1981,Jessica,1651,2
IL,F,1981,Amanda,1574,3
DE,M,1981,Michael,268,1
DE,M,1981,James,140,2
DE,M,1981,Christopher,136,3
NH,M,1981,Michael,275,1
NH,M,1981,Matthew,264,2
NH,M,1981,Christopher,233,3
KS,M,1981,Michael,619,1
KS,M,1981,Joshua,588,2
KS,M,1981,Matthew,569,3
AL,F,1981,Jennifer,949,1
AL,F,1981,Amanda,694,2
AL,F,1981,Jessica,571,3
TX,F,1981,Jennifer,4244,1
TX,F,1981,Jessica,2910,2
TX,F,1981,Amanda,2736,3
MT,F,1981,Jennifer,197,1
MT,F,1981,Jessica,152,2
MT,F,1981,Sarah,149,3
WI,M,1981,Michael,1429,1
WI,M,1981,Matthew,1274,2
WI,M,1981,Joshua,1013,3
MI,F,1981,Jennifer,2387,1
MI,F,1981,Jessica,1672,2
MI,F,1981,Sarah,1596,3
ND,F,1981,Jessica,259,1
ND,F,1981,Jennifer,238,2
ND,F,1981,Amanda,186,3
OK,M,1981,Michael,823,1
OK,M,1981,Christopher,743,2
OK,M,1981,Joshua,691,3
ME,F,1981,Jessica,360,1
ME,F,1981,Jennifer,298,2
ME,F,1981,Amanda,242,3
NY,F,1981,Jennifer,3836,1
NY,F,1981,Jessica,3143,2
NY,F,1981,Melissa,2105,3
SC,M,1981,James,764,1
SC,M,1981,Michael,738,2
SC,M,1981,Christopher,701,3
IN,M,1981,Michael,1549,1
IN,M,1981,Joshua,1413,2
IN,M,1981,Matthew,1293,3
MN,M,1981,Michael,1372,1
MN,M,1981,Matthew,1233,2
MN,M,1981,Joshua,963,3
ND,M,1981,Michael,214,1
ND,M,1981,Joshua,211,2
ND,M,1981,Ryan,196,3
TX,M,1981,Michael,4288,1
TX,M,1981,Christopher,3901,2
TX,M,1981,David,3034,3
DE,F,1981,Jennifer,162,1
DE,F,1981,Jessica,87,2
DE,F,1981,Melissa,84,3
VT,M,1981,Michael,143,1
VT,M,1981,Christopher,125,2
VT,M,1981,Joshua,121,3
SD,F,1981,Jennifer,202,1
SD,F,1981,Jessica,187,2
SD,F,1981,Sarah,130,3
HI,F,1981,Jennifer,243,1
HI,F,1981,Jessica,116,2
HI,F,1981,Nicole,110,3
MS,F,1981,Jennifer,587,1
MS,F,1981,Amanda,469,2
MS,F,1981,Jessica,464,3
OH,F,1981,Jennifer,3066,1
OH,F,1981,Jessica,2187,2
OH,F,1981,Amanda,2133,3
AR,M,1981,Joshua,520,1
AR,M,1981,Michael,512,2
AR,M,1981,James,500,3
FL,F,1981,Jennifer,2209,1
FL,F,1981,Jessica,1620,2
FL,F,1981,Amanda,1269,3
